Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2607974,24/05/2023,Utah,American Fork,20 W 1120 N,American Fork Junior High School,0,0,0,0,1
2606987,24/05/2023,California,Santa Maria,675 Panther Dr,Pioneer Valley High School,0,0,0,0,1
2608570,25/05/2023,Indiana,Indianapolis,3010 N White River Pkwy E Dr,Herron-Riverside High School,0,0,0,0,1
2608159,25/05/2023,Arizona,Tucson,1346 N Stone Ave,Pima Partnership Academy,0,0,0,0,1
2608256,25/05/2023,Hawaii,Kapolei,91-5335 Kapolei Pkwy,Kapolei Middle School,0,0,0,0,1
2608980,26/05/2023,Texas,San Antonio,14800 Judson Rd,Wood Middle School,0,0,0,0,1
2609942,26/05/2023,California,Moreno Valley,17750 Lasselle St,Rancho Verde High School,0,0,0,0,1
2608891,26/05/2023,Texas,Houston,16713 Ella Blvd,Westfield High School,0,0,0,0,2
2614603,31/05/2023,California,Menifee,28100 Calm Horizon Dr,Ethan Chase Middle School,0,0,0,0,1
2613532,31/05/2023,Virginia,Richmond,6901 Messer Rd,John Rolfe Middle School,0,0,0,0,1
2617161,31/05/2023,Michigan,Harper Woods,20225 Beaconsfield St,Harper Woods High School,0,0,0,0,1
2613950,31/05/2023,Indiana,Columbia City,1692 IN-9,Indian Springs Middle School,0,0,0,0,0
2758087,01/06/2023,Kentucky,Louisville,3807 Klondike Ln,Klondike Elementary School,0,0,0,0,1
2639325,01/06/2023,Michigan,Bridgeport,4691 Bear Cat Blvd,Bridgeport High School,0,0,0,0,1
2618343,02/06/2023,Wisconsin,Madison,702 Pflaum Rd,La Follette High School,0,0,0,0,1
2616067,02/06/2023,California,San Mateo,506 N Delaware St,San Mateo High School,0,0,0,0,2
2614659,02/06/2023,New York,Staten Island,101 Belmont Pl,Ralph R. McKee Career and Technical Education High School,0,0,0,0,1
2617497,05/06/2023,Utah,Salt Lake City,2166 S 1700 E,Highland High School,0,0,0,0,2
2617124,05/06/2023,Michigan,Warren,31300 Ryan Rd,Michigan Collegiate High School,0,0,0,0,1
2618525,06/06/2023,Pennsylvania,Philadelphia,4300 Tacony St,First Philadelphia Preparatory Charter School,0,0,0,0,1
2619530,07/06/2023,Texas,San Antonio,7618 E Evans Rd,Veterans Memorial High School,0,0,0,0,2
2619238,07/06/2023,Wisconsin,Milwaukee,N 15th St and W Meinecke Ave,N/A,0,0,0,0,0
2620379,08/06/2023,Pennsylvania,Uniontown,146 E Fayette St,Uniontown Area High School,0,0,0,0,0
2621053,09/06/2023,District of Columbia,Washington,3264 Stanton Rd SE,Turner Elementary School,0,1,0,0,0
2620907,09/06/2023,Maryland,Bowie (Mitchellville),2112 Church Rd,Non-Traditional Program 9-12 North,0,0,0,0,1
2625367,12/06/2023,New York,Freeport,50 S Brookside Ave,Freeport High School,0,0,0,0,1
2625692,13/06/2023,Massachusetts,Quincy,875 Hancock St,Central Middle School,0,0,0,0,0
2627865,15/06/2023,Louisiana,Shreveport,5939 Old Mooringsport Rd,Northwood High School,0,0,0,0,1
2627627,16/06/2023,Massachusetts,Boston,55 Malcolm X Blvd,John D. O'Bryant School of Mathematics and Science,0,0,0,0,1
2635020,23/06/2023,New Mexico,Albuquerque,721 Tomasita St NE,Kennedy Middle School,0,1,0,0,1
2645787,02/07/2023,New York,Albany,391 Western Ave,LaSalle School,0,0,0,0,1
2648691,10/07/2023,Maryland,Capitol Heights,200 Cabin Branch Rd,Central High School,0,0,0,0,1
2653242,11/07/2023,Virginia,Gloucester,6099 T C Walker Rd,Thomas Calhoun Walker Education Center,0,0,0,0,4
2656757,13/07/2023,Wisconsin,Milwaukee,8400 W Burleigh St,Milwaukee School of Languages,0,0,0,0,1
2658560,19/07/2023,Nebraska,Lincoln,Salt Creek Roadway and N 14th St,University of Nebraska-Lincoln,0,0,0,0,0
2660496,22/07/2023,Georgia,Athens,S Jackson St and Fulton St,University of Georgia - Athens,0,1,0,0,2
2663163,25/07/2023,Tennessee,Memphis,778 Parkrose Rd,Freedom Preparatory Academy,0,1,0,0,0
2667666,27/07/2023,New York,Mount Vernon,100 California Rd,Mount Vernon High School,0,0,0,0,1
2670404,31/07/2023,Indiana,Indianapolis,1500 E Michigan St,Arsenal Technical High School,0,0,0,0,1
2668383,31/07/2023,Tennessee,Memphis,390 S White Station Rd,Margolin Hebrew Academy,0,0,0,1,0
2670782,02/08/2023,Georgia,Covington,11649 Bypass Rd,Middle Ridge Elementary School,0,0,0,0,0
2672629,03/08/2023,California,Oakley,1050 Neroly Rd,Freedom High School,0,0,0,0,1
2673722,04/08/2023,Tennessee,Memphis,415 State St,University of Memphis,0,0,0,0,0
2674128,04/08/2023,Maryland,Upper Marlboro,505 Largo Rd,Largo High School,0,0,0,0,1
2674588,05/08/2023,Illinois,Evanston,2424 Lake St,Dr. Martin Luther King Jr. Literary and Fine Arts School,0,0,0,0,0
2674943,07/08/2023,Texas,Mesquite,3300 E Cartwright Rd,John Horn High School,0,0,0,0,1
2676410,09/08/2023,Indiana,Whiteland (New Whiteland),900 Sawmill Rd,Break-O-Day Elementary School,0,0,0,0,1
2676437,09/08/2023,Indiana,Lawrenceburg,100 Tiger Blvd,Lawrenceburg High School,0,0,0,0,1
2678199,10/08/2023,Tennessee,Cordova,1800 Berryhill Rd,Cordova High School,0,0,0,0,4
2677668,10/08/2023,Indiana,Indianapolis,1801 E 86th St,North Central High School,0,0,0,0,1
2699341,10/08/2023,North Carolina,Statesville,213 Warrior Dr,West Iredell High School,0,0,0,0,0
2677159,10/08/2023,Arizona,Phoenix,3921 W Baseline Rd,Cesar Chavez High School,0,0,0,0,1
2681239,11/08/2023,North Carolina,Greensboro,1200 Lincoln St,James B. Dudley High School,0,0,0,0,2
2696985,14/08/2023,Kentucky,Waynesburg,75 Tick Ridge Rd,Highland Elementary School,0,0,0,0,1
2680971,14/08/2023,Tennessee,Nashville,110 Gallatin Ave,East High School,0,0,0,0,1
2681942,15/08/2023,Pennsylvania,Philadelphia,700 block of S 42nd St,Saint Joseph's University,0,1,0,0,0
2682023,15/08/2023,Texas,San Antonio,1200 block of Enrique Barrera Pkwy,N/A,0,0,0,0,0
2683386,15/08/2023,Indiana,Indianapolis,9500 E 16th St,Warren Central High School,0,0,0,0,1
2684205,15/08/2023,Illinois,Paris,437 W Washington St,Carolyn Wenz Elementary School,0,0,0,0,3
2683959,16/08/2023,Texas,Humble,13300 Will Clayton Pkwy,Atascocita High School,0,0,0,0,2
2682761,16/08/2023,Texas,Rosharon,801 Caldwell Ranch Blvd,Crawford High School,0,0,0,0,1
2683979,16/08/2023,Texas,Sugar Land,550 Dulles Ave,Dulles High School,0,0,0,0,1
2682566,16/08/2023,Georgia,Augusta,1701 15th St,T. W. Josey High School,0,1,0,0,1
2686744,16/08/2023,Arkansas,Fort Smith,2301 N B St,Northside High School,0,0,0,0,1
2684001,17/08/2023,Texas,Midland,906 W Illinois Ave,Midland High School,0,0,0,0,1
2702845,17/08/2023,North Carolina,Statesville,213 Warrior Dr,West Iredell High School,0,0,0,0,1
2683400,17/08/2023,Indiana,Indianapolis,1500 E Michigan St,Arsenal Tech High School,0,0,0,0,1
2683377,17/08/2023,Indiana,Frankfort,1 S Maish Rd,Frankfort High School,0,0,0,0,1
2691162,17/08/2023,South Carolina,Roebuck,1050 Cavalier Way,Dorman High School,0,0,0,0,0
2718220,18/08/2023,Georgia,Columbus,4150 Cusseta Rd,Odis Spencer Stadium,0,0,0,0,1
2687314,18/08/2023,Indiana,Indianapolis,1500 E Michigan St,Arsenal Technical High School,0,0,0,0,1
2684781,18/08/2023,Ohio,Canal Winchester,300 Washington St,Canal Winchester High School,0,0,0,0,3
2685423,18/08/2023,Tennessee,Nashville,1800 Stratford Ave,Stratford High School,0,0,0,0,1
2685344,18/08/2023,Georgia,Jonesboro,1055 Battle Creek Rd,Tara Stadium,0,1,0,0,0
2691234,18/08/2023,California,Simi Valley,1402 Royal Ave,Royal High School,0,0,0,0,1
2684343,18/08/2023,South Carolina,Cheraw,1010 W Greene St,Long Middle School,0,0,0,0,1
2685465,18/08/2023,Florida,Jacksonville,590 Duval Station Rd,First Coast High School,0,0,0,1,0
2686726,18/08/2023,South Carolina,Summerville,850 S Magnolia St,John McKissick Field at Memorial Stadium,0,0,0,0,1
2685802,18/08/2023,California,Rancho Cucamonga,13500 Victoria St,Etiwanda High School,0,1,0,0,0
2691160,19/08/2023,South Carolina,Orangeburg,300 College Ave,South Carolina State University,0,0,0,0,1
2691152,19/08/2023,South Carolina,Orangeburg,300 College Ave,South Carolina State University,0,0,0,0,1
2691157,19/08/2023,South Carolina,Orangeburg,300 College Ave,South Carolina State University,0,0,0,0,1
2691148,19/08/2023,South Carolina,Orangeburg,Geathers St,South Carolina State University,0,0,0,0,1
2689995,21/08/2023,Illinois,Palatine,1111 N Rohlwing Rd,Palatine High School,0,0,0,0,1
2687211,21/08/2023,Florida,Bradenton,1200 37th Ave E,Southeast High School,0,0,0,0,1
2688011,21/08/2023,Florida,Coconut Creek,1400 NW 44th Ave,Coconut Creek High School,0,0,0,0,1
2686804,21/08/2023,Louisiana,Rayville,193 LA-3048,Rayville High School,0,0,0,0,0
2686718,21/08/2023,South Carolina,Goose Creek,98 Westview Blvd,Westview Primary School,0,0,0,0,2
2687564,21/08/2023,Arkansas,Fayetteville,994 MLK Jr Blvd,Fayetteville High School,0,0,0,0,0
2688223,22/08/2023,Texas,Seguin,215 Short Ave,Jefferson Elementary School,0,0,0,0,0
2687858,22/08/2023,Tennessee,Crossville,1219 Cook Rd,Stone Elementary School,0,0,0,0,2
2688269,22/08/2023,North Carolina,Winston Salem (Winston-salem),1600 Brewer Rd,Parkland High School,0,0,0,0,1
2688410,22/08/2023,Alabama,Huntsville,4900 Meridian St,Ernest L. Knight Complex,0,0,0,2,2
2693023,22/08/2023,Idaho,Castleford,500 Main St,Castleford High School,0,0,0,0,1
2688931,22/08/2023,Indiana,Indianapolis,2255 Ralston Ave,KIPP Indy Legacy High School,0,0,0,0,1
2688208,22/08/2023,Ohio,Hamden,38234 OH-93,South Elementary,0,0,0,0,1
2688643,23/08/2023,Tennessee,Clarksville,251 E Pine Mountain Rd,Kenwood High School,0,0,0,0,1
2689510,23/08/2023,Texas,Lubbock,3211 47th St,Monterey High School,0,0,0,0,0
2690363,24/08/2023,Indiana,Evansville,635 Lincoln Ave,Lincoln Elementary School,0,0,0,0,1
2690682,24/08/2023,Arizona,Mesa,10045 E Madero Ave,Desert Ridge High School,0,0,0,0,1
2691265,24/08/2023,Louisiana,Ville Platte,210 W Cotton St,Ville Platte High School,0,0,0,0,0
2689644,24/08/2023,Georgia,Marietta,1171 Whitlock Ave NW,Marietta High School,0,0,0,0,1
2691403,25/08/2023,Alabama,Flomaton,21200 US-31,Flomaton High School,0,0,0,0,1
2690672,25/08/2023,Maryland,Hyattsville (Adelphi),8820 Riggs Rd,Sonia Sotomayor Middle School,0,0,0,0,0
2691405,25/08/2023,Florida,Lake City,469 SW Fighting Tiger Dr,Columbia High School,0,0,0,0,2
2690422,25/08/2023,Illinois,Cicero,5425 W 31st St,Columbus West Elementary School,0,0,0,0,1
2691101,25/08/2023,North Carolina,Greensboro,1403 John W Mitchell Dr,NC A and T Student Center,0,1,0,0,1
2691013,25/08/2023,California,Los Angeles,300 E 53rd St,Dr Maya Angelou Community High School,0,1,0,0,0
2691037,25/08/2023,Alabama,Bessemer (Hueytown),4881 15th St Rd,Hueytown High School,0,0,0,0,1
2691167,25/08/2023,Arizona,Goodyear,14802 W Wigwam Blvd,Millennium High School,0,0,0,0,1
2691086,25/08/2023,Pennsylvania,Abington,900 Highland Ave,Abington High School,0,0,0,0,1
2691667,25/08/2023,Oklahoma,Tulsa,1514 E Zion St,Booker T Washington High School,0,0,0,0,0
2693394,25/08/2023,Ohio,Toledo,701 E Central Ave,Woodward High School,0,0,0,0,2
2691060,25/08/2023,South Carolina,Georgetown,2500 Anthuan Maybank Dr,Georgetown High School,0,0,0,0,1
2691614,25/08/2023,Georgia,Columbus,400 4th St,A J Mc Clung Memorial Stadium,0,0,0,0,3
2692924,28/08/2023,North Carolina,Greensboro,409 Friendway Rd,Western Guilford High School,0,0,0,0,1
2693383,28/08/2023,Arizona,Phoenix,2620 E Liberty Ln,Kyrene de la Estrella Elementary School,0,0,0,0,0
2693380,28/08/2023,Louisiana,Slidell,300 Spartan Dr,Salmen High School,0,0,0,0,1
2694792,29/08/2023,Georgia,Atlanta,211 Memorial Dr SE,Wesley International Academy,0,0,0,0,0
2694853,29/08/2023,Alaska,Anchorage,4025 E Northern Lights Blvd,Bettye Davis East Anchorage High School,0,0,0,0,0
2696053,30/08/2023,Texas,Temple,415 N 31st St,Temple High School,0,0,0,0,1
2695792,30/08/2023,Nevada,Las Vegas,3800 E Harris Ave,Desert Pines High School,0,0,0,0,1
2694555,30/08/2023,Alabama,Harvest,2680 Jeff Rd NW,Sparkman 9th Grade School,0,0,0,0,1
2695190,30/08/2023,Arkansas,Fort Smith,2301 N B St,Northside High School,0,0,0,0,1
2696730,31/08/2023,Texas,North Richland Hills,9200 Mid Cities Blvd,Birdville Fine Arts Athletics Complex,0,0,0,0,1
2695713,31/08/2023,Georgia,Sharpsburg,400 Sharpsburg McCollum Rd,East Coweta High School,0,0,0,0,1
2697273,31/08/2023,California,Santa Monica,1900 Pico Blvd,Santa Monica College,0,0,0,0,1
2700684,01/09/2023,Tennessee,Maryville,3741 E Lamar Alexander Pkwy,Heritage High School,0,0,0,0,1
2696482,01/09/2023,South Carolina,Lexington,180 Midway Road,Midway Elementary School,0,0,0,0,1
2696563,01/09/2023,Indiana,Avon,7203 US-36,Avon Academy,0,0,0,0,1
2696512,01/09/2023,Florida,Tampa,5000 N Central Ave,Hillsborough High School,0,0,0,0,1
2697408,01/09/2023,Florida,Riverview,8538 Eagle Palm Dr,Spoto High School,0,0,0,0,1
2700889,01/09/2023,Tennessee,Louisville,6000 Brownsboro Rd,Ballard High School,0,0,0,0,1
2698334,02/09/2023,Tennessee,Nashville,2400 Blakemore Ave,Blair School of Music,0,0,0,0,0
2700608,05/09/2023,South Carolina,Dillon,926 State Rd S-17-338,Gordon Elementary School,0,0,0,0,0
2700552,05/09/2023,Florida,Jacksonville,4815 Wesconnett Blvd,Westside Middle School,0,0,0,0,1
2699373,05/09/2023,California,Bakersfield,300 Galaxy Ave,North High School,0,0,0,0,1
2700063,05/09/2023,Oklahoma,Sand Springs,104 W 4th St,Page Academy,0,0,0,0,0
2699496,05/09/2023,California,Oakland,12250 Skyline Blvd,Skyline High School,0,0,0,0,3
2699904,05/09/2023,Arizona,Phoenix,3000 N 19th Ave,Linda Abril Educational Academy,0,0,0,0,1
2700482,06/09/2023,Ohio,Columbus,230 W 10th Ave,The Residence on Tenth,0,0,0,0,1
2700754,06/09/2023,Texas,Whitehouse,901 E Main St,Whitehouse High School,0,0,0,0,0
2700399,06/09/2023,Washington,Olympia,2707 Conger Ave NW,Capital High School,0,0,0,0,1
2701287,06/09/2023,Texas,Richmond,6707 FM 1464,George Bush High School,0,0,0,0,2
2702065,06/09/2023,North Carolina,High Point,7847 Clinard Farms Rd,Phoenix Academy,0,0,0,0,1
2700987,06/09/2023,Virginia,Hampton,1646 Briarfield Rd,Adult and Alternative Learning Center,0,0,0,0,1
2700841,06/09/2023,Maryland,Baltimore,801 Bridgeview Rd,Cherry Hill Elementary/Middle School,0,0,0,0,1
2701491,07/09/2023,Arizona,Phoenix,3415 N 59th Ave,Maryvale High School,0,0,0,0,1
2704401,08/09/2023,New Mexico,Roswell,500 W Hobbs St,Roswell High School,0,0,0,0,1
2702932,08/09/2023,Ohio,Dayton,4401 Free Pike,Belle Haven Elementary School,0,0,0,0,0
2702230,08/09/2023,California,Fortuna,2292 Newburg Rd,Eel River Community School,0,0,0,0,1
2703804,08/09/2023,Virginia,Manassas,13833 Dumfries Rd,Charles J. Colgan Sr. High School,0,0,0,0,0
2702642,08/09/2023,South Carolina,Summerville,1101 Boone Hill Rd,Summerville High School,0,0,0,0,1
2702298,08/09/2023,North Carolina,Lumberton,3901 Fayetteville Rd,Lumberton High School,0,0,0,0,2
2705525,08/09/2023,New Mexico,Albuquerque,10800 Dennis Chavez Blvd SW,Atrisco Heritage Academy High School,0,0,0,0,2
2703239,08/09/2023,Alabama,Mobile,3900 Pleasant Valley Rd,Davidson High School,0,0,0,0,1
2702961,09/09/2023,New York,Utica,1203 Hilton Ave,Thomas R. Proctor High School,0,1,0,0,1
2710001,10/09/2023,Montana,Missoula,32 Campus Dr,University of Montana,0,0,0,0,1
2704467,11/09/2023,Arkansas,North Little Rock,801 W 29th St,Premier High School,0,0,0,0,0
2724192,11/09/2023,Illinois,Elk Grove Village,500 W Elk Grove Blvd,Elk Grove High School,0,0,0,0,1
2706068,11/09/2023,Texas,Edcouch,601 N Yellow Jacket Dr,Edcouch-Elsa High School,0,0,0,0,1
2704321,11/09/2023,Texas,Odessa,601 E 38th St,Wilson and Young Middle School,0,0,0,0,1
2708098,11/09/2023,Indiana,Michigan City,8466 W Pahs Rd,Michigan City High School,0,0,0,0,1
2705559,11/09/2023,Ohio,Toledo,222 McTigue Dr,Rogers High School,0,0,0,0,1
2704721,11/09/2023,California,Merced,2768 Ranchero Ln,Joe Stefani Elementary School,0,0,0,0,0
2714120,11/09/2023,Wisconsin,Milwaukee,1011 W Center St,North Division High School,0,0,0,0,1
2705269,12/09/2023,Florida,Bradenton,1200 37th Ave E,Southeast High School,0,0,0,0,1
2705024,12/09/2023,North Carolina,Raleigh,8301 Old Lead Mine Rd,Lead Mine Elementary Schoo,0,0,0,0,0
2705757,13/09/2023,Mississippi,Gulfport,100 Perry St,Gulfport High School,0,0,0,0,2
2706183,13/09/2023,Alabama,Prattville,1315 Upper Kingston Rd,Prattville High School,0,0,0,0,1
2706165,13/09/2023,Massachusetts,Lowell,67 Middle St,Lowell Middlesex Academy Charter School,0,0,0,0,1
2706401,13/09/2023,Pennsylvania,Lancaster,1051 Lehigh Ave,McCaskey East High School,0,0,0,0,1
2705962,13/09/2023,North Carolina,Chapel Hill,209 South Rd,University of North Carolina at Chapel Hill,0,0,0,0,1
2707412,13/09/2023,Delaware,Newark,2575 Glasgow Ave,Paul M. Hodgson Vocational Technical High School,0,0,0,0,1
2706588,13/09/2023,Florida,Deland,1400 Aquarius Ave,DeLand Middle School,0,0,0,1,0
2709556,14/09/2023,Minnesota,Minneapolis (Edina),6754 Valley View Rd,Edina High School,0,0,0,0,1
2707420,14/09/2023,North Carolina,Jacksonville,365 Commons Dr S,Northside High School,0,0,0,0,1
2707356,14/09/2023,Alabama,Cherokee,1305 N Pike,Cherokee Elementary School,0,0,0,0,0
2706716,14/09/2023,Maine,Westbrook,125 Stroudwater St,Westbrook High School,0,0,0,0,1
2707949,14/09/2023,Idaho,Jerome,104 S Tiger Dr,Jerome High School,0,0,0,0,1
2706964,14/09/2023,Kentucky,Louisville,3526 W Muhammad Ali Blvd,Whitney Young Elementary School,0,0,0,0,0
2708435,15/09/2023,North Carolina,Elkin,135 Old Virginia Rd,Elkin Elementary School,0,0,0,0,0
2708531,15/09/2023,Kansas,Kansas City,2501 Minnesota Ave,Wyandotte High School,0,0,0,0,1
2707831,15/09/2023,California,Banning,100 W Westward Ave,Banning High School,0,0,0,0,1
2707733,15/09/2023,California,Hollister,1220 Monterey St,Hollister High School,0,0,0,0,1
2707657,15/09/2023,Ohio,Dayton,3640 Colonel Glenn Hwy,Wright State University,0,0,0,0,1
2708850,16/09/2023,Indiana,Muncie,1401 W Neely Ave,Ball State University,0,0,0,0,0
2709933,17/09/2023,Kentucky,Frankfort,400 E Main St,Kentucky State University,0,0,0,0,1
2710743,18/09/2023,Mississippi,Jackson,2400 Robinson St,Provine High School,0,0,0,0,1
2709682,18/09/2023,Illinois,Belleville,4063 Frank Scott Pkwy W,Belleville West High School,0,0,0,0,1
2713707,18/09/2023,Texas,Texas City,1431 9th Ave N,Texas City High School,0,0,0,0,1
2709386,18/09/2023,Maryland,Columbia,9410 Kilimanjaro Rd,Oakland Mills High School,0,0,0,0,1
2709689,18/09/2023,Texas,San Antonio,4427 Chandler Rd,Jubilee Academy,0,0,0,0,1
2710080,18/09/2023,Georgia,Elberton,1108 Athens Tech Dr,Elbert County Middle School,0,0,0,0,1
2711746,18/09/2023,Massachusetts,Worcester,22 Waverly St,Worcester Alternative School,0,0,0,0,1
2712553,19/09/2023,Pennsylvania,Du Bois (Dubois),425 Orient Ave,DuBois Area Senior High School,0,0,0,0,1
2711513,20/09/2023,Maryland,Hyattsville (Landover),6501 Columbia Park Rd,Fairmont Heights High School,0,0,0,0,1
2712509,20/09/2023,Alabama,Tuscaloosa,300 Patriot Pw,Hillcrest High School,0,0,0,0,1
2713313,20/09/2023,North Carolina,Clayton,600 S Fayetteville St,Clayton High School,0,0,0,0,1
2712398,21/09/2023,Alabama,Anniston,4401 Saks Rd,Saks High School,0,0,0,0,1
2716785,21/09/2023,Wisconsin,Milwaukee,6945 N 41st St,Hawthorne Elementary School,0,0,0,0,1
2714522,21/09/2023,Arizona,Phoenix,1101 E Thomas Rd,North High School,0,0,0,0,1
2712502,21/09/2023,Florida,Milton,5445 King Arthurs Way,Avalon Middle School,0,0,0,0,2
2713285,22/09/2023,Arizona,Phoenix,1101 E Thomas Rd,North High School,0,0,0,0,1
2714739,22/09/2023,Ohio,Lorain,2600 Ashland Ave,Lorain High School,0,0,0,0,0
2714676,22/09/2023,Kentucky,Louisville,4409 Preston Hwy,Louisville Male High School-Gheens,0,0,0,0,0
2718098,22/09/2023,Kentucky,Louisville,1312 Catalpa St,Maupin Elementary School,0,0,0,0,1
2716089,22/09/2023,Kansas,Ulysses,113 N Colorado St,Kepley Middle School,0,0,0,0,0
2712953,22/09/2023,Tennessee,Nashville,3150 McGavock Pike,McGavock High School,0,0,0,0,1
2728407,22/09/2023,New Mexico,Deming,1910 8th St,Ruben S. Torres Elementary School,0,0,0,0,1
2714100,22/09/2023,Wisconsin,Milwaukee,9700 W Grantosa Dr,Milwaukee Lutheran High School,0,0,0,0,1
2713018,22/09/2023,North Carolina,Rocky Mount,991 S Winstead Ave,Winstead Avenue Elementary,0,0,0,0,0
2714517,24/09/2023,Alabama,Tuskegee,1200 W Montgomery Rd,West Commons,0,2,0,0,0
2715510,25/09/2023,Texas,Odessa,1800 E 42nd St,Permian High School,0,0,0,0,1
2715607,25/09/2023,Maryland,Baltimore,1400 Orleans St,Paul Lawrence Dunbar High School,0,0,0,1,0
2720585,25/09/2023,Pennsylvania,Allentown,106 N 17th St,William Allen High School,0,0,0,0,1
2715431,25/09/2023,Minnesota,Saint Paul (Roseville),1240 County Rd B2 W,Roseville Area High School,0,0,0,0,1
2715428,25/09/2023,Minnesota,Saint Paul (Roseville),1240 County Rd B2 W,Roseville Area High School,0,0,0,0,1
2718045,26/09/2023,New Mexico,Rio Rancho,301 Loma Colorado Blvd NE,Rio Rancho High School,0,0,0,0,1
2716353,26/09/2023,Texas,Canton,1110 TX-243,Canton High School,0,0,0,0,1
2717110,26/09/2023,Pennsylvania,Philadelphia,2700 block of N Orkney St,N/A,0,1,0,0,0
2718054,27/09/2023,Wisconsin,Janesville,1515 Lapham St,Van Buren Elementary School,0,0,0,0,1
2716918,27/09/2023,Texas,Houston,11625 Martindale Rd,Sterling High School,0,0,0,0,1
2724756,27/09/2023,Virginia,Palmyra,479 Cunningham Rd,The Light Academy,0,0,0,0,1
2717961,27/09/2023,Virginia,Lawrenceville,2171 Lawrenceville Plank Rd,Brunswick High School,0,0,0,0,1
2717956,27/09/2023,Virginia,Norfolk,Kenton Ave and Cary Ave,N/A,0,0,0,0,1
2728412,27/09/2023,New Jersey,Plainfield,1049 Central Ave,Cedarbrook K-8 Center,0,0,0,0,0
2718487,27/09/2023,Illinois,Marion,1609 W Main St,Marion Junior High School,0,0,0,0,1
2716644,27/09/2023,South Carolina,Simpsonville,3665 S Industrial Dr,Hillcrest High School,0,0,0,0,2
2718025,27/09/2023,California,Berkeley,1980 Allston Way,Berkeley High School,0,0,0,0,2
2718360,27/09/2023,Mississippi,Kiln,7084 Stennis Airport Rd,Hancock High School,0,0,0,0,2
2718119,28/09/2023,Michigan,Bay City,3201 Kiesel Rd,John Glenn High School,0,0,0,0,1
2718191,28/09/2023,Georgia,Columbus,1136 Hunt Ave,Rothschild Leadership Academy,0,0,0,1,2
2718698,28/09/2023,New York,Bronx,470 Jackson Ave,J. M. Rapport School Career Development,0,0,0,0,1
2718859,29/09/2023,North Carolina,Mebane,3224 Old Hillsborough Rd,Audrey W Garrett Elementary,0,0,0,0,1
2718666,29/09/2023,South Carolina,Hemingway,13000 Choppee Rd,Carvers Bay Middle School,0,0,0,0,2
2720722,29/09/2023,Alaska,Wasilla,N/A,N/A,0,0,0,0,0
2720457,30/09/2023,Tennessee,Jackson,179 Allen Ave,Jackson Central-Merry Early College High,0,2,0,0,0
2720601,01/10/2023,Pennsylvania,Philadelphia,1700 block of N 11th St,Temple University - Columbia Field,0,1,0,0,0
2721350,02/10/2023,Pennsylvania,Greensburg,4345 PA-136,Hempfield Area High School,0,0,0,0,0
2722031,02/10/2023,Florida,Tampa,17410 Commerce Park Blvd,Freedom High School,0,0,0,0,1
2723797,02/10/2023,South Carolina,Seneca,N/A,N/A,0,0,0,0,0
2722363,03/10/2023,Maryland,Baltimore,1800 Argonne Dr,Morgan State University / Blount Towers,0,5,0,0,2
2724248,03/10/2023,Vermont,Fair Haven (Fairhaven),Cottage St,N/A,0,0,0,0,2
2722255,03/10/2023,North Carolina,Warsaw,1241 NC 24 and 50 Hwy,James Kenan High School,0,0,0,0,1
2724006,03/10/2023,Indiana,Evansville,2319 Stringtown Rd,Academy for Innovative Studies Diamond,0,0,0,0,2
2723837,03/10/2023,South Carolina,Little River,2100 Firetower Rd,Valorous Academy,0,0,0,0,0
2722339,03/10/2023,Pennsylvania,Philadelphia,1600 block of N Broad St,Temple University - Morgan Hall,0,1,0,0,0
2723145,04/10/2023,North Carolina,Greensboro,Odell Pl,Greensboro College,0,0,0,0,0
2723032,04/10/2023,Washington,Seattle,400 23rd Ave,Garfield High School,0,0,0,0,0
2723198,04/10/2023,Minnesota,Saint Paul,740 Rose Ave W,Como Park Senior High,0,0,0,0,1
2722987,04/10/2023,Florida,North Port,2700 Panacea Blvd,Woodland Middle School,0,0,0,0,1
2724785,04/10/2023,Pennsylvania,East Stroudsburg,5180 Milford Rd,Middle Smithfield Elementary School,0,0,0,0,0
2723619,04/10/2023,Texas,Lufkin,309 S Medford Dr,Lufkin High School,0,0,0,0,1
2723831,04/10/2023,South Carolina,Piedmont,905 Wren School Rd,Wren High School,0,0,0,0,1
2723756,04/10/2023,California,Fairfield,205 E Atlantic Ave,Fairfield High School,0,0,0,0,1
2724911,05/10/2023,Tennessee,Nashville,1800 Stratford Ave,Stratford High School,0,0,0,0,1
2724125,05/10/2023,Texas,Cibolo,1300 FM 1103,Byron P Steele High School,0,0,0,0,1
2724075,05/10/2023,New Mexico,Albuquerque,6701 Fortuna Rd NW,West Mesa High School,0,0,0,0,2
2725375,06/10/2023,North Carolina,Statesville,474 N Center St,Statesville High School,0,0,0,0,1
2733642,06/10/2023,Louisiana,Thibodaux,1355 Tiger Dr,Thibodaux High Stadium,0,0,0,0,1
2725580,06/10/2023,Ohio,Whitehouse,5967 Finzel Rd,Anthony Wayne High School,0,0,0,0,1
2725231,06/10/2023,New York,New York (Manhattan),850 10th Ave,Independence High School,0,0,0,0,2
2729873,06/10/2023,Michigan,Ypsilanti,2095 Packard St,Ypsilanti Community High School,0,0,0,0,1
2725139,06/10/2023,Michigan,Oak Park,13701 Oak Park Blvd,Oak Park High School,0,2,0,0,0
